"CubeId";"devwkieffid"
"PublishingDate";"2026-07-07 09:00"

"Date";"D0";"D1";"D2";"Value"
"2001-09-13";"P";"E";"I";"100.272"
"2001-09-14";"P";"E";"I";"100.5264"
"2001-09-17";"P";"E";"I";"101.405"
"2001-09-18";"P";"E";"I";"101.7921"
"2001-09-19";"P";"E";"I";"101.8959"
"2001-09-20";"P";"E";"I";"102.3426"
"2001-09-21";"P";"E";"I";"104.1692"
"2001-09-24";"P";"E";"I";"104.0927"
"2001-09-25";"P";"E";"I";"103.8908"
"2001-09-26";"P";"E";"I";"103.0492"
"2001-09-27";"P";"E";"I";"102.4007"
"2001-09-28";"P";"E";"I";"102.7271"
"2001-10-01";"P";"E";"I";"102.6723"
"2001-10-02";"P";"E";"I";"102.5032"
"2001-10-03";"P";"E";"I";"102.1564"
"2001-10-04";"P";"E";"I";"102.285"
"2001-10-05";"P";"E";"I";"102.2298"
"2001-10-08";"P";"E";"I";"102.8325"
"2001-10-09";"P";"E";"I";"102.7172"
"2001-10-10";"P";"E";"I";"102.4843"
"2001-10-11";"P";"E";"I";"102.3596"
"2001-10-12";"P";"E";"I";"102.6243"
"2001-10-15";"P";"E";"I";"102.7868"
"2001-10-16";"P";"E";"I";"102.8126"
"2001-10-17";"P";"E";"I";"102.6051"
"2001-10-18";"P";"E";"I";"103.0057"
"2001-10-19";"P";"E";"I";"103.0466"
"2001-10-22";"P";"E";"I";"103.1362"
"2001-10-23";"P";"E";"I";"102.7408"
"2001-10-24";"P";"E";"I";"102.9008"
"2001-10-25";"P";"E";"I";"102.8207"
"2001-10-26";"P";"E";"I";"103.3062"
"2001-10-29";"P";"E";"I";"103.2166"
"2001-10-30";"P";"E";"I";"103.3917"
"2001-10-31";"P";"E";"I";"103.6314"
"2001-11-01";"P";"E";"I";"103.4903"
"2001-11-02";"P";"E";"I";"103.3894"
"2001-11-05";"P";"E";"I";"103.4695"
"2001-11-06";"P";"E";"I";"103.3991"
"2001-11-07";"P";"E";"I";"103.4935"
"2001-11-08";"P";"E";"I";"103.6291"
"2001-11-09";"P";"E";"I";"103.7272"
"2001-11-12";"P";"E";"I";"104.0315"
"2001-11-13";"P";"E";"I";"103.7847"
"2001-11-14";"P";"E";"I";"103.5504"
"2001-11-15";"P";"E";"I";"103.4574"
"2001-11-16";"P";"E";"I";"103.7937"
"2001-11-19";"P";"E";"I";"103.9297"
"2001-11-20";"P";"E";"I";"104.4494"
"2001-11-21";"P";"E";"I";"104.4525"
"2001-11-22";"P";"E";"I";"104.466"
"2001-11-23";"P";"E";"I";"104.2264"
"2001-11-26";"P";"E";"I";"103.9608"
"2001-11-27";"P";"E";"I";"103.9724"
"2001-11-28";"P";"E";"I";"104.4836"
"2001-11-29";"P";"E";"I";"104.2001"
"2001-11-30";"P";"E";"I";"103.4763"
"2001-12-03";"P";"E";"I";"103.2168"
"2001-12-04";"P";"E";"I";"103.332"
"2001-12-05";"P";"E";"I";"103.3003"
"2001-12-06";"P";"E";"I";"103.3525"
"2001-12-07";"P";"E";"I";"103.1166"
"2001-12-10";"P";"E";"I";"102.9853"
"2001-12-11";"P";"E";"I";"102.7851"
"2001-12-12";"P";"E";"I";"103.127"
"2001-12-13";"P";"E";"I";"103.1866"
"2001-12-14";"P";"E";"I";"103.1188"
"2001-12-17";"P";"E";"I";"103.2326"
"2001-12-18";"P";"E";"I";"103.1653"
"2001-12-19";"P";"E";"I";"103.0615"
"2001-12-20";"P";"E";"I";"103.6615"
"2001-12-21";"P";"E";"I";"103.8427"
"2001-12-24";"P";"E";"I";"103.6085"
"2001-12-25";"P";"E";"I";"103.2474"
"2001-12-26";"P";"E";"I";"102.8932"
"2001-12-27";"P";"E";"I";"102.5348"
"2001-12-28";"P";"E";"I";"102.5546"
"2001-12-31";"P";"E";"I";"102.4898"
"2002-01-01";"P";"E";"I";"102.4173"
"2002-01-02";"P";"E";"I";"102.3464"
"2002-01-03";"P";"E";"I";"102.277"
"2002-01-04";"P";"E";"I";"102.6833"
"2002-01-07";"P";"E";"I";"102.7993"
"2002-01-08";"P";"E";"I";"103.3113"
"2002-01-09";"P";"E";"I";"102.6911"
"2002-01-10";"P";"E";"I";"102.4726"
"2002-01-11";"P";"E";"I";"102.5149"
"2002-01-14";"P";"E";"I";"102.7307"
"2002-01-15";"P";"E";"I";"102.6768"
"2002-01-16";"P";"E";"I";"103.324"
"2002-01-17";"P";"E";"I";"103.6019"
"2002-01-18";"P";"E";"I";"103.3315"
"2002-01-21";"P";"E";"I";"103.3284"
"2002-01-22";"P";"E";"I";"103.2998"
"2002-01-23";"P";"E";"I";"103.1138"
"2002-01-24";"P";"E";"I";"103.4692"
"2002-01-25";"P";"E";"I";"103.3822"
"2002-01-28";"P";"E";"I";"103.0403"
"2002-01-29";"P";"E";"I";"103.091"
"2002-01-30";"P";"E";"I";"103.2927"
"2002-01-31";"P";"E";"I";"102.8964"
"2002-02-01";"P";"E";"I";"102.7933"
"2002-02-04";"P";"E";"I";"102.5643"
"2002-02-05";"P";"E";"I";"102.7705"
"2002-02-06";"P";"E";"I";"103.0161"
"2002-02-07";"P";"E";"I";"103.0267"
"2002-02-08";"P";"E";"I";"102.9636"
"2002-02-11";"P";"E";"I";"102.6426"
"2002-02-12";"P";"E";"I";"102.6013"
"2002-02-13";"P";"E";"I";"102.3998"
"2002-02-14";"P";"E";"I";"102.1526"
"2002-02-15";"P";"E";"I";"102.0407"
"2002-02-18";"P";"E";"I";"102.1046"
"2002-02-19";"P";"E";"I";"102.2518"
"2002-02-20";"P";"E";"I";"102.2602"
"2002-02-21";"P";"E";"I";"102.1707"
"2002-02-22";"P";"E";"I";"102.1925"
"2002-02-25";"P";"E";"I";"102.2942"
"2002-02-26";"P";"E";"I";"102.366"
"2002-02-27";"P";"E";"I";"102.33"
"2002-02-28";"P";"E";"I";"102.2845"
"2002-03-01";"P";"E";"I";"102.3731"
"2002-03-04";"P";"E";"I";"102.1413"
"2002-03-05";"P";"E";"I";"102.2997"
"2002-03-06";"P";"E";"I";"102.2683"
"2002-03-07";"P";"E";"I";"102.5013"
"2002-03-08";"P";"E";"I";"102.7214"
"2002-03-11";"P";"E";"I";"102.6714"
"2002-03-12";"P";"E";"I";"102.795"
"2002-03-13";"P";"E";"I";"102.8237"
"2002-03-14";"P";"E";"I";"103.0422"
"2002-03-15";"P";"E";"I";"103.2535"
"2002-03-18";"P";"E";"I";"103.3279"
"2002-03-19";"P";"E";"I";"103.0664"
"2002-03-20";"P";"E";"I";"103.2786"
"2002-03-21";"P";"E";"I";"103.2391"
"2002-03-22";"P";"E";"I";"103.4374"
"2002-03-25";"P";"E";"I";"103.5625"
"2002-03-26";"P";"E";"I";"103.6492"
"2002-03-27";"P";"E";"I";"103.2128"
"2002-03-28";"P";"E";"I";"103.2211"
"2002-03-29";"P";"E";"I";"103.2825"
"2002-04-01";"P";"E";"I";"103.351"
"2002-04-02";"P";"E";"I";"103.3963"
"2002-04-03";"P";"E";"I";"103.5461"
"2002-04-04";"P";"E";"I";"103.5368"
"2002-04-05";"P";"E";"I";"103.3067"
"2002-04-08";"P";"E";"I";"103.3762"
"2002-04-09";"P";"E";"I";"103.2317"
"2002-04-10";"P";"E";"I";"103.1974"
"2002-04-11";"P";"E";"I";"103.0895"
"2002-04-12";"P";"E";"I";"103.2996"
"2002-04-15";"P";"E";"I";"103.2065"
"2002-04-16";"P";"E";"I";"102.9878"
"2002-04-17";"P";"E";"I";"102.9313"
"2002-04-18";"P";"E";"I";"103.0066"
"2002-04-19";"P";"E";"I";"103.0894"
"2002-04-22";"P";"E";"I";"103.1476"
"2002-04-23";"P";"E";"I";"103.0644"
"2002-04-24";"P";"E";"I";"103.2087"
"2002-04-25";"P";"E";"I";"103.2401"
"2002-04-26";"P";"E";"I";"103.2395"
"2002-04-29";"P";"E";"I";"103.3921"
"2002-04-30";"P";"E";"I";"103.4197"
"2002-05-01";"P";"E";"I";"103.7768"
"2002-05-02";"P";"E";"I";"104.1251"
"2002-05-03";"P";"E";"I";"104.0219"
"2002-05-06";"P";"E";"I";"103.9395"
"2002-05-07";"P";"E";"I";"103.9993"
"2002-05-08";"P";"E";"I";"104.0236"
"2002-05-09";"P";"E";"I";"104.0907"
"2002-05-10";"P";"E";"I";"104.1524"
"2002-05-13";"P";"E";"I";"104.1795"
"2002-05-14";"P";"E";"I";"104.1701"
"2002-05-15";"P";"E";"I";"104.1951"
"2002-05-16";"P";"E";"I";"104.0582"
"2002-05-17";"P";"E";"I";"104.1001"
"2002-05-20";"P";"E";"I";"104.2557"
"2002-05-21";"P";"E";"I";"104.4149"
"2002-05-22";"P";"E";"I";"104.5247"
"2002-05-23";"P";"E";"I";"104.3261"
"2002-05-24";"P";"E";"I";"104.1321"
"2002-05-27";"P";"E";"I";"104.0682"
"2002-05-28";"P";"E";"I";"103.8712"
"2002-05-29";"P";"E";"I";"103.7498"
"2002-05-30";"P";"E";"I";"103.3959"
"2002-05-31";"P";"E";"I";"103.6755"
"2002-06-03";"P";"E";"I";"103.5445"
"2002-06-04";"P";"E";"I";"103.4252"
"2002-06-05";"P";"E";"I";"103.206"
"2002-06-06";"P";"E";"I";"103.1836"
"2002-06-07";"P";"E";"I";"103.1391"
"2002-06-10";"P";"E";"I";"103.1395"
"2002-06-11";"P";"E";"I";"103.012"
"2002-06-12";"P";"E";"I";"102.7308"
"2002-06-13";"P";"E";"I";"102.7372"
"2002-06-14";"P";"E";"I";"102.8031"
"2002-06-17";"P";"E";"I";"102.7717"
"2002-06-18";"P";"E";"I";"102.7803"
"2002-06-19";"P";"E";"I";"102.7673"
"2002-06-20";"P";"E";"I";"103.179"
"2002-06-21";"P";"E";"I";"103.2345"
"2002-06-24";"P";"E";"I";"103.2757"
"2002-06-25";"P";"E";"I";"103.1876"
"2002-06-26";"P";"E";"I";"103.2054"
"2002-06-27";"P";"E";"I";"103.1776"
"2002-06-28";"P";"E";"I";"102.9508"
"2002-07-01";"P";"E";"I";"103.0862"
"2002-07-02";"P";"E";"I";"103.2753"
"2002-07-03";"P";"E";"I";"103.6564"
"2002-07-04";"P";"E";"I";"103.5059"
"2002-07-05";"P";"E";"I";"103.3297"
"2002-07-08";"P";"E";"I";"103.3089"
"2002-07-09";"P";"E";"I";"103.0334"
"2002-07-10";"P";"E";"I";"102.8407"
"2002-07-11";"P";"E";"I";"103.2906"
"2002-07-12";"P";"E";"I";"103.3611"
"2002-07-15";"P";"E";"I";"103.1977"
"2002-07-16";"P";"E";"I";"103.2861"
"2002-07-17";"P";"E";"I";"103.3864"
"2002-07-18";"P";"E";"I";"103.5726"
"2002-07-19";"P";"E";"I";"103.6021"
"2002-07-22";"P";"E";"I";"104.0743"
"2002-07-23";"P";"E";"I";"104.1645"
"2002-07-24";"P";"E";"I";"104.4367"
"2002-07-25";"P";"E";"I";"104.6203"
"2002-07-26";"P";"E";"I";"104.7918"
"2002-07-29";"P";"E";"I";"104.443"
"2002-07-30";"P";"E";"I";"104.1895"
"2002-07-31";"P";"E";"I";"104.2963"
"2002-08-01";"P";"E";"I";"104.5028"
"2002-08-02";"P";"E";"I";"104.7087"
"2002-08-05";"P";"E";"I";"104.3063"
"2002-08-06";"P";"E";"I";"104.3065"
"2002-08-07";"P";"E";"I";"104.0651"
"2002-08-08";"P";"E";"I";"103.7626"
"2002-08-09";"P";"E";"I";"103.8139"
"2002-08-12";"P";"E";"I";"103.992"
"2002-08-13";"P";"E";"I";"103.5531"
"2002-08-14";"P";"E";"I";"103.6981"
"2002-08-15";"P";"E";"I";"103.615"
"2002-08-16";"P";"E";"I";"103.5314"
"2002-08-19";"P";"E";"I";"103.242"
"2002-08-20";"P";"E";"I";"103.2799"
"2002-08-21";"P";"E";"I";"103.0332"
"2002-08-22";"P";"E";"I";"103.1596"
"2002-08-23";"P";"E";"I";"102.812"
"2002-08-26";"P";"E";"I";"102.8665"
"2002-08-27";"P";"E";"I";"102.8821"
"2002-08-28";"P";"E";"I";"103.0635"
"2002-08-29";"P";"E";"I";"102.7975"
"2002-08-30";"P";"E";"I";"102.935"
"2002-09-02";"P";"E";"I";"102.7934"
"2002-09-03";"P";"E";"I";"102.745"
"2002-09-04";"P";"E";"I";"103.1475"
"2002-09-05";"P";"E";"I";"103.3794"
"2002-09-06";"P";"E";"I";"103.6152"
"2002-09-09";"P";"E";"I";"103.4738"
"2002-09-10";"P";"E";"I";"103.4392"
"2002-09-11";"P";"E";"I";"103.345"
"2002-09-12";"P";"E";"I";"102.9375"
"2002-09-13";"P";"E";"I";"102.7763"
"2002-09-16";"P";"E";"I";"102.7613"
"2002-09-17";"P";"E";"I";"102.5317"
"2002-09-18";"P";"E";"I";"102.7243"
"2002-09-19";"P";"E";"I";"102.7345"
"2002-09-20";"P";"E";"I";"102.9494"
"2002-09-23";"P";"E";"I";"102.9753"
"2002-09-24";"P";"E";"I";"102.8864"
"2002-09-25";"P";"E";"I";"102.9336"
"2002-09-26";"P";"E";"I";"102.9767"
"2002-09-27";"P";"E";"I";"102.7008"
"2002-09-30";"P";"E";"I";"102.9611"
"2002-10-01";"P";"E";"I";"103.3864"
"2002-10-02";"P";"E";"I";"103.1164"
"2002-10-03";"P";"E";"I";"103.3065"
"2002-10-04";"P";"E";"I";"103.1127"
"2002-10-07";"P";"E";"I";"103.1121"
"2002-10-08";"P";"E";"I";"102.9261"
"2002-10-09";"P";"E";"I";"102.8128"
"2002-10-10";"P";"E";"I";"102.9883"
"2002-10-11";"P";"E";"I";"103.02"
"2002-10-14";"P";"E";"I";"103.1142"
"2002-10-15";"P";"E";"I";"102.8773"
"2002-10-16";"P";"E";"I";"102.6067"
"2002-10-17";"P";"E";"I";"102.7809"
"2002-10-18";"P";"E";"I";"102.6542"
"2002-10-21";"P";"E";"I";"102.5879"
"2002-10-22";"P";"E";"I";"102.5094"
"2002-10-23";"P";"E";"I";"102.7852"
"2002-10-24";"P";"E";"I";"102.7545"
"2002-10-25";"P";"E";"I";"102.8034"
"2002-10-28";"P";"E";"I";"102.7846"
"2002-10-29";"P";"E";"I";"102.9226"
"2002-10-30";"P";"E";"I";"103.0274"
"2002-10-31";"P";"E";"I";"103.1335"
"2002-11-01";"P";"E";"I";"103.1561"
"2002-11-04";"P";"E";"I";"103.0866"
"2002-11-05";"P";"E";"I";"103.1903"
"2002-11-06";"P";"E";"I";"103.0099"
"2002-11-07";"P";"E";"I";"102.9542"
"2002-11-08";"P";"E";"I";"103.0099"
"2002-11-11";"P";"E";"I";"102.9873"
"2002-11-12";"P";"E";"I";"103.0041"
"2002-11-13";"P";"E";"I";"103.0184"
"2002-11-14";"P";"E";"I";"102.79"
"2002-11-15";"P";"E";"I";"102.7033"
"2002-11-18";"P";"E";"I";"102.6406"
"2002-11-19";"P";"E";"I";"102.5618"
"2002-11-20";"P";"E";"I";"102.5456"
"2002-11-21";"P";"E";"I";"102.4555"
"2002-11-22";"P";"E";"I";"102.2577"
"2002-11-25";"P";"E";"I";"102.1139"
"2002-11-26";"P";"E";"I";"101.9909"
"2002-11-27";"P";"E";"I";"101.9214"
"2002-11-28";"P";"E";"I";"101.79"
"2002-11-29";"P";"E";"I";"101.7548"
"2002-12-02";"P";"E";"I";"101.6011"
"2002-12-03";"P";"E";"I";"101.883"
"2002-12-04";"P";"E";"I";"101.9143"
"2002-12-05";"P";"E";"I";"101.759"
"2002-12-06";"P";"E";"I";"101.8642"
"2002-12-09";"P";"E";"I";"101.6506"
"2002-12-10";"P";"E";"I";"101.6451"
"2002-12-11";"P";"E";"I";"101.5822"
"2002-12-12";"P";"E";"I";"101.452"
"2002-12-13";"P";"E";"I";"101.2804"
"2002-12-16";"P";"E";"I";"101.2712"
"2002-12-17";"P";"E";"I";"101.4275"
"2002-12-18";"P";"E";"I";"101.8138"
"2002-12-19";"P";"E";"I";"102.0402"
"2002-12-20";"P";"E";"I";"102.1626"
"2002-12-23";"P";"E";"I";"102.1755"
"2002-12-24";"P";"E";"I";"102.6281"
"2002-12-25";"P";"E";"I";"102.5946"
"2002-12-26";"P";"E";"I";"102.5622"
"2002-12-27";"P";"E";"I";"102.5278"
"2002-12-30";"P";"E";"I";"102.5063"
"2002-12-31";"P";"E";"I";"102.5889"
"2003-01-01";"P";"E";"I";"102.5166"
"2003-01-02";"P";"E";"I";"102.4409"
"2003-01-03";"P";"E";"I";"102.3719"
"2003-01-06";"P";"E";"I";"102.2588"
"2003-01-07";"P";"E";"I";"102.0628"
"2003-01-08";"P";"E";"I";"102.0511"
"2003-01-09";"P";"E";"I";"101.9937"
"2003-01-10";"P";"E";"I";"101.8389"
"2003-01-13";"P";"E";"I";"101.8402"
"2003-01-14";"P";"E";"I";"101.6569"
"2003-01-15";"P";"E";"I";"101.5563"
"2003-01-16";"P";"E";"I";"101.6003"
"2003-01-17";"P";"E";"I";"101.8253"
"2003-01-20";"P";"E";"I";"101.7451"
"2003-01-21";"P";"E";"I";"101.6604"
"2003-01-22";"P";"E";"I";"101.6133"
"2003-01-23";"P";"E";"I";"101.4835"
"2003-01-24";"P";"E";"I";"101.4293"
"2003-01-27";"P";"E";"I";"101.2396"
"2003-01-28";"P";"E";"I";"101.0656"
"2003-01-29";"P";"E";"I";"101.111"
"2003-01-30";"P";"E";"I";"101.0357"
"2003-01-31";"P";"E";"I";"101.1758"
"2003-02-03";"P";"E";"I";"101.0536"
"2003-02-04";"P";"E";"I";"101.1477"
"2003-02-05";"P";"E";"I";"101.2171"
"2003-02-06";"P";"E";"I";"101.1427"
"2003-02-07";"P";"E";"I";"101.1234"
"2003-02-10";"P";"E";"I";"101.1603"
"2003-02-11";"P";"E";"I";"101.1015"
"2003-02-12";"P";"E";"I";"101.1007"
"2003-02-13";"P";"E";"I";"101.0431"
"2003-02-14";"P";"E";"I";"100.9635"
"2003-02-17";"P";"E";"I";"100.6877"
"2003-02-18";"P";"E";"I";"100.878"
"2003-02-19";"P";"E";"I";"100.7497"
"2003-02-20";"P";"E";"I";"100.9138"
"2003-02-21";"P";"E";"I";"101.0745"
"2003-02-24";"P";"E";"I";"101.0224"
"2003-02-25";"P";"E";"I";"101.206"
"2003-02-26";"P";"E";"I";"101.5399"
"2003-02-27";"P";"E";"I";"101.4313"
"2003-02-28";"P";"E";"I";"101.3882"
"2003-03-03";"P";"E";"I";"101.4873"
"2003-03-04";"P";"E";"I";"101.6418"
"2003-03-05";"P";"E";"I";"101.7523"
"2003-03-06";"P";"E";"I";"101.6999"
"2003-03-07";"P";"E";"I";"101.3817"
"2003-03-10";"P";"E";"I";"101.0828"
"2003-03-11";"P";"E";"I";"101.342"
"2003-03-12";"P";"E";"I";"101.214"
"2003-03-13";"P";"E";"I";"101.2502"
"2003-03-14";"P";"E";"I";"101.3086"
"2003-03-17";"P";"E";"I";"101.4462"
"2003-03-18";"P";"E";"I";"101.2232"
"2003-03-19";"P";"E";"I";"101.1474"
"2003-03-20";"P";"E";"I";"101.2288"
"2003-03-21";"P";"E";"I";"101.024"
"2003-03-24";"P";"E";"I";"101.0858"
"2003-03-25";"P";"E";"I";"101.2396"
"2003-03-26";"P";"E";"I";"101.1114"
"2003-03-27";"P";"E";"I";"100.8149"
"2003-03-28";"P";"E";"I";"101.0358"
"2003-03-31";"P";"E";"I";"101.1042"
"2003-04-01";"P";"E";"I";"101.1803"
"2003-04-02";"P";"E";"I";"100.8429"
"2003-04-03";"P";"E";"I";"100.7438"
"2003-04-04";"P";"E";"I";"100.6683"
"2003-04-07";"P";"E";"I";"100.5517"
"2003-04-08";"P";"E";"I";"100.6952"
"2003-04-09";"P";"E";"I";"100.6365"
"2003-04-10";"P";"E";"I";"100.4852"
"2003-04-11";"P";"E";"I";"99.9156"
"2003-04-14";"P";"E";"I";"100.1256"
"2003-04-15";"P";"E";"I";"99.9489"
"2003-04-16";"P";"E";"I";"99.7468"
"2003-04-17";"P";"E";"I";"100.0542"
"2003-04-18";"P";"E";"I";"99.9327"
"2003-04-21";"P";"E";"I";"99.8075"
"2003-04-22";"P";"E";"I";"99.6916"
"2003-04-23";"P";"E";"I";"99.6945"
"2003-04-24";"P";"E";"I";"99.7384"
"2003-04-25";"P";"E";"I";"99.9124"
"2003-04-28";"P";"E";"I";"99.8949"
"2003-04-29";"P";"E";"I";"99.7482"
"2003-04-30";"P";"E";"I";"99.3663"
"2003-05-01";"P";"E";"I";"99.4204"
"2003-05-02";"P";"E";"I";"99.4652"
"2003-05-05";"P";"E";"I";"99.369"
"2003-05-06";"P";"E";"I";"99.1216"
"2003-05-07";"P";"E";"I";"99.1609"
"2003-05-08";"P";"E";"I";"99.9473"
"2003-05-09";"P";"E";"I";"99.6234"
"2003-05-12";"P";"E";"I";"99.3796"
"2003-05-13";"P";"E";"I";"99.3781"
"2003-05-14";"P";"E";"I";"99.2429"
"2003-05-15";"P";"E";"I";"99.4258"
"2003-05-16";"P";"E";"I";"99.7251"
"2003-05-19";"P";"E";"I";"99.2663"
"2003-05-20";"P";"E";"I";"99.411"
"2003-05-21";"P";"E";"I";"99.5847"
"2003-05-22";"P";"E";"I";"99.3546"
"2003-05-23";"P";"E";"I";"98.765"
"2003-05-26";"P";"E";"I";"98.5774"
"2003-05-27";"P";"E";"I";"98.3342"
"2003-05-28";"P";"E";"I";"98.8003"
"2003-05-29";"P";"E";"I";"98.5171"
"2003-05-30";"P";"E";"I";"98.2204"
"2003-06-02";"P";"E";"I";"98.3631"
"2003-06-03";"P";"E";"I";"97.9599"
"2003-06-04";"P";"E";"I";"97.7086"
"2003-06-05";"P";"E";"I";"97.399"
"2003-06-06";"P";"E";"I";"97.2938"
"2003-06-09";"P";"E";"I";"97.3098"
"2003-06-10";"P";"E";"I";"97.3273"
"2003-06-11";"P";"E";"I";"97.6072"
"2003-06-12";"P";"E";"I";"97.6692"
"2003-06-13";"P";"E";"I";"97.1015"
"2003-06-16";"P";"E";"I";"97.2872"
"2003-06-17";"P";"E";"I";"97.3486"
"2003-06-18";"P";"E";"I";"97.3243"
"2003-06-19";"P";"E";"I";"96.9204"
"2003-06-20";"P";"E";"I";"97.0849"
"2003-06-23";"P";"E";"I";"97.7013"
"2003-06-24";"P";"E";"I";"97.9442"
"2003-06-25";"P";"E";"I";"98.0375"
"2003-06-26";"P";"E";"I";"97.552"
"2003-06-27";"P";"E";"I";"97.0832"
"2003-06-30";"P";"E";"I";"96.6331"
"2003-07-01";"P";"E";"I";"96.4056"
"2003-07-02";"P";"E";"I";"96.6362"
"2003-07-03";"P";"E";"I";"96.6806"
"2003-07-04";"P";"E";"I";"96.7424"
"2003-07-07";"P";"E";"I";"96.5903"
"2003-07-08";"P";"E";"I";"96.4798"
"2003-07-09";"P";"E";"I";"97.1637"
"2003-07-10";"P";"E";"I";"96.9217"
"2003-07-11";"P";"E";"I";"96.7396"
"2003-07-14";"P";"E";"I";"96.4182"
"2003-07-15";"P";"E";"I";"96.5287"
"2003-07-16";"P";"E";"I";"96.6875"
"2003-07-17";"P";"E";"I";"97.3739"
"2003-07-18";"P";"E";"I";"97.4551"
"2003-07-21";"P";"E";"I";"97.3955"
"2003-07-22";"P";"E";"I";"97.0269"
"2003-07-23";"P";"E";"I";"96.9532"
"2003-07-24";"P";"E";"I";"96.6771"
"2003-07-25";"P";"E";"I";"96.6993"
"2003-07-28";"P";"E";"I";"96.6805"
"2003-07-29";"P";"E";"I";"96.7019"
"2003-07-30";"P";"E";"I";"96.5661"
"2003-07-31";"P";"E";"I";"96.6409"
"2003-08-01";"P";"E";"I";"97.022"
"2003-08-04";"P";"E";"I";"97.4071"
"2003-08-05";"P";"E";"I";"97.5095"
"2003-08-06";"P";"E";"I";"97.5078"
"2003-08-07";"P";"E";"I";"97.3561"
"2003-08-08";"P";"E";"I";"97.2536"
"2003-08-11";"P";"E";"I";"97.2993"
"2003-08-12";"P";"E";"I";"97.0062"
"2003-08-13";"P";"E";"I";"96.8021"
"2003-08-14";"P";"E";"I";"96.6467"
"2003-08-15";"P";"E";"I";"96.8909"
"2003-08-18";"P";"E";"I";"96.7488"
"2003-08-19";"P";"E";"I";"96.6229"
"2003-08-20";"P";"E";"I";"96.7202"
"2003-08-21";"P";"E";"I";"97.0561"
"2003-08-22";"P";"E";"I";"97.0015"
"2003-08-25";"P";"E";"I";"97.0382"
"2003-08-26";"P";"E";"I";"97.164"
"2003-08-27";"P";"E";"I";"97.4639"
"2003-08-28";"P";"E";"I";"97.1479"
"2003-08-29";"P";"E";"I";"97.3238"
"2003-09-01";"P";"E";"I";"97.2419"
"2003-09-02";"P";"E";"I";"97.461"
"2003-09-03";"P";"E";"I";"97.7302"
"2003-09-04";"P";"E";"I";"97.3412"
"2003-09-05";"P";"E";"I";"97.2797"
"2003-09-08";"P";"E";"I";"97.3197"
"2003-09-09";"P";"E";"I";"96.9796"
"2003-09-10";"P";"E";"I";"96.6289"
"2003-09-11";"P";"E";"I";"96.499"
"2003-09-12";"P";"E";"I";"96.3886"
"2003-09-15";"P";"E";"I";"96.1742"
"2003-09-16";"P";"E";"I";"96.1473"
"2003-09-17";"P";"E";"I";"96.398"
"2003-09-18";"P";"E";"I";"96.2724"
"2003-09-19";"P";"E";"I";"96.0315"
"2003-09-22";"P";"E";"I";"96.278"
"2003-09-23";"P";"E";"I";"96.4658"
"2003-09-24";"P";"E";"I";"96.3923"
"2003-09-25";"P";"E";"I";"96.5478"
"2003-09-26";"P";"E";"I";"97.0193"
"2003-09-29";"P";"E";"I";"97.1464"
"2003-09-30";"P";"E";"I";"97.3437"
"2003-10-01";"P";"E";"I";"97.0673"
"2003-10-02";"P";"E";"I";"97.0396"
"2003-10-03";"P";"E";"I";"97.0355"
"2003-10-06";"P";"E";"I";"96.7819"
"2003-10-07";"P";"E";"I";"96.76"
"2003-10-08";"P";"E";"I";"96.7507"
"2003-10-09";"P";"E";"I";"96.6086"
"2003-10-10";"P";"E";"I";"96.7136"
"2003-10-13";"P";"E";"I";"96.6522"
"2003-10-14";"P";"E";"I";"96.6154"
"2003-10-15";"P";"E";"I";"96.8292"
"2003-10-16";"P";"E";"I";"96.5866"
"2003-10-17";"P";"E";"I";"96.5675"
"2003-10-20";"P";"E";"I";"96.421"
"2003-10-21";"P";"E";"I";"96.2835"
"2003-10-22";"P";"E";"I";"96.3128"
"2003-10-23";"P";"E";"I";"96.7566"
"2003-10-24";"P";"E";"I";"96.6116"
"2003-10-27";"P";"E";"I";"96.6482"
"2003-10-28";"P";"E";"I";"96.509"
"2003-10-29";"P";"E";"I";"96.2157"
"2003-10-30";"P";"E";"I";"96.2506"
"2003-10-31";"P";"E";"I";"96.4534"
"2003-11-03";"P";"E";"I";"96.215"
"2003-11-04";"P";"E";"I";"95.823"
"2003-11-05";"P";"E";"I";"95.3802"
"2003-11-06";"P";"E";"I";"95.3799"
"2003-11-07";"P";"E";"I";"95.1897"
"2003-11-10";"P";"E";"I";"94.9903"
"2003-11-11";"P";"E";"I";"95.2138"
"2003-11-12";"P";"E";"I";"95.2881"
"2003-11-13";"P";"E";"I";"95.0859"
"2003-11-14";"P";"E";"I";"95.1758"
"2003-11-17";"P";"E";"I";"95.6451"
"2003-11-18";"P";"E";"I";"95.9487"
"2003-11-19";"P";"E";"I";"96.3612"
"2003-11-20";"P";"E";"I";"96.3607"
"2003-11-21";"P";"E";"I";"96.617"
"2003-11-24";"P";"E";"I";"96.3824"
"2003-11-25";"P";"E";"I";"96.1481"
"2003-11-26";"P";"E";"I";"96.3381"
"2003-11-27";"P";"E";"I";"96.5599"
"2003-11-28";"P";"E";"I";"96.4995"
"2003-12-01";"P";"E";"I";"96.3572"
"2003-12-02";"P";"E";"I";"96.1673"
"2003-12-03";"P";"E";"I";"95.9727"
"2003-12-04";"P";"E";"I";"96.0215"
"2003-12-05";"P";"E";"I";"96.0125"
"2003-12-08";"P";"E";"I";"96.5476"
